src,tgt,cosine,polysemy,pair_type,lang_pair
status,現況,0.46249863505363464,unknown,translation,en-zh
irish,愛爾蘭,0.5721200108528137,unknown,translation,en-zh
child,兒童,0.527864396572113,unknown,translation,en-zh
child,孩子,0.5493631958961487,unknown,translation,en-zh
perhaps,或許,0.5263990163803101,unknown,translation,en-zh
foreign,外國,0.4997965693473816,unknown,translation,en-zh
foreign,外籍,0.4523519277572632,unknown,translation,en-zh
municipality,市,0.5479754209518433,unknown,translation,en-zh
register,註冊,0.5292443037033081,polysemous,translation,en-zh
register,登記,0.5219137668609619,polysemous,translation,en-zh
eight,八個,0.5106866359710693,unknown,translation,en-zh
eight,八,0.488788902759552,unknown,translation,en-zh
native,原生,0.5715171098709106,unknown,translation,en-zh
channel,頻道,0.5038480162620544,polysemous,translation,en-zh
channel,海峽,0.43484097719192505,polysemous,translation,en-zh
channel,通道,0.4907105565071106,polysemous,translation,en-zh
parliament,國會,0.5619499683380127,unknown,translation,en-zh
parliament,議會,0.5661773085594177,unknown,translation,en-zh
edition,版,0.5675995945930481,monosemous,translation,en-zh
minor,未成年,0.4547477960586548,unknown,translation,en-zh
foundation,基金會,0.44306278228759766,unknown,translation,en-zh
units,各單位,0.6327243447303772,unknown,translation,en-zh
units,單元,0.6241018176078796,unknown,translation,en-zh
units,單位,0.620093047618866,unknown,translation,en-zh
movie,電影,0.5984810590744019,unknown,translation,en-zh
movie,影片,0.5350261926651001,unknown,translation,en-zh
ice,冰塊,0.7105780839920044,monosemous,translation,en-zh
ice,冰,0.759992241859436,monosemous,translation,en-zh
ice,ice,0.9999999403953552,monosemous,translation,en-zh
limited,有限,0.539145827293396,polysemous,translation,en-zh
limited,限量,0.4789200723171234,polysemous,translation,en-zh
limited,限,0.47124534845352173,polysemous,translation,en-zh
limited,受限,0.4553227424621582,polysemous,translation,en-zh
unit,股,0.46510306000709534,polysemous,translation,en-zh
unit,單元,0.48766082525253296,polysemous,translation,en-zh
unit,單位,0.5118164420127869,polysemous,translation,en-zh
student,學生,0.620611846446991,unknown,translation,en-zh
previously,先前,0.47946879267692566,unknown,translation,en-zh
governor,省長,0.6069666743278503,unknown,translation,en-zh
governor,總督,0.529404878616333,unknown,translation,en-zh
governor,州長,0.6014772653579712,unknown,translation,en-zh
complete,完整,0.49950963258743286,monosemous,translation,en-zh
complete,完成,0.49230191111564636,monosemous,translation,en-zh
test,測試,0.6217771172523499,monosemous,translation,en-zh
test,試驗,0.5186443328857422,monosemous,translation,en-zh
test,測驗,0.5093792080879211,monosemous,translation,en-zh
nominated,提名,0.5477455854415894,unknown,translation,en-zh
bill,bill,1.000000238418579,unknown,translation,en-zh
bill,法案,0.4982921779155731,unknown,translation,en-zh
parts,部件,0.4936057925224304,unknown,translation,en-zh
parts,零件,0.49306654930114746,unknown,translation,en-zh
theory,理論,0.572225034236908,monosemous,translation,en-zh
theory,論,0.4670118987560272,monosemous,translation,en-zh
account,帳號,0.5267616510391235,monosemous,translation,en-zh
account,帳戶,0.5212185978889465,monosemous,translation,en-zh
vote,表決,0.46105867624282837,polysemous,translation,en-zh
vote,投票,0.5709771513938904,polysemous,translation,en-zh
computer,計算機,0.5421164035797119,unknown,translation,en-zh
computer,電腦,0.6478322744369507,unknown,translation,en-zh
none,無,0.6246106624603271,unknown,translation,en-zh
tournament,錦標賽,0.40466177463531494,unknown,translation,en-zh
poland,波蘭,0.5996612310409546,unknown,translation,en-zh
behind,背後,0.4125942289829254,unknown,translation,en-zh
behind,後面,0.3763684928417206,unknown,translation,en-zh
behind,身後,0.38906681537628174,unknown,translation,en-zh
wales,威爾斯,0.5912246108055115,unknown,translation,en-zh
hospital,醫院,0.5666924715042114,unknown,translation,en-zh
mountain,山,0.5137682557106018,unknown,translation,en-zh
mountain,山區,0.44956162571907043,unknown,translation,en-zh
mountain,山地,0.5128825902938843,unknown,translation,en-zh
higher,較高,0.4975537657737732,unknown,translation,en-zh
higher,更高,0.5539178252220154,unknown,translation,en-zh
cases,案例,0.5081161260604858,unknown,translation,en-zh
editing,剪輯,0.5761661529541016,unknown,translation,en-zh
editing,編輯,0.6032393574714661,unknown,translation,en-zh
replaced,取代,0.6023145318031311,unknown,translation,en-zh
food,糧食,0.5622930526733398,unknown,translation,en-zh
food,食品,0.6001031398773193,unknown,translation,en-zh
food,食物,0.6245006918907166,unknown,translation,en-zh
multiple,多重,0.4912998676300049,unknown,translation,en-zh
multiple,多種,0.47950905561447144,unknown,translation,en-zh
multiple,多個,0.5094594359397888,unknown,translation,en-zh
terms,用語,0.4283008873462677,unknown,translation,en-zh
terms,術語,0.408240407705307,unknown,translation,en-zh
terms,條款,0.4321982264518738,unknown,translation,en-zh
sir,sir,1.0,unknown,translation,en-zh
sir,先生,0.47422581911087036,unknown,translation,en-zh
square,正方形,0.7006371021270752,polysemous,translation,en-zh
square,平方,0.7591142654418945,polysemous,translation,en-zh
square,方塊,0.7098954319953918,polysemous,translation,en-zh
square,方形,0.7111921906471252,polysemous,translation,en-zh
square,廣場,0.714635968208313,polysemous,translation,en-zh
try,嘗試,0.496942937374115,monosemous,translation,en-zh
try,試試,0.48866963386535645,monosemous,translation,en-zh
topic,題目,0.496055543422699,unknown,translation,en-zh
topic,話題,0.545204222202301,unknown,translation,en-zh
topic,專題,0.4713214039802551,unknown,translation,en-zh
topic,主題,0.5273360013961792,unknown,translation,en-zh
woman,女人,0.5988138914108276,unknown,translation,en-zh
woman,女,0.564329206943512,unknown,translation,en-zh
woman,女子,0.5646563172340393,unknown,translation,en-zh
officer,官,0.48561200499534607,unknown,translation,en-zh
officer,軍官,0.5108552575111389,unknown,translation,en-zh
categories,類別,0.6264092922210693,unknown,translation,en-zh
greek,希臘文,0.5456343293190002,unknown,translation,en-zh
greek,希臘,0.5055160522460938,unknown,translation,en-zh
recent,最近,0.4618200659751892,unknown,translation,en-zh
recent,近期,0.559174120426178,unknown,translation,en-zh
copyright,版權,0.5471505522727966,unknown,translation,en-zh
copyright,著作權,0.5345752239227295,unknown,translation,en-zh
speed,速度,0.58901447057724,monosemous,translation,en-zh
speed,速,0.5617289543151855,monosemous,translation,en-zh
templates,樣板,0.6111775636672974,unknown,translation,en-zh
templates,模板,0.6152294278144836,unknown,translation,en-zh
money,金錢,0.5479674339294434,monosemous,translation,en-zh
money,錢,0.5850158929824829,monosemous,translation,en-zh
saw,鋸,0.42781344056129456,unknown,translation,en-zh
saw,鋸子,0.44573602080345154,unknown,translation,en-zh
senior,資深,0.5011431574821472,monosemous,translation,en-zh
selected,選取,0.4694138169288635,unknown,translation,en-zh
politician,政客,0.5593395829200745,unknown,translation,en-zh
politician,政治家,0.5769020318984985,unknown,translation,en-zh
true,真實,0.4738377630710602,unknown,translation,en-zh
regular,定期,0.4995380938053131,polysemous,translation,en-zh
regular,經常,0.46225854754447937,polysemous,translation,en-zh
awarded,授予,0.5372074842453003,unknown,translation,en-zh
commercial,商用,0.4352717399597168,polysemous,translation,en-zh
commercial,商事,0.4184706509113312,polysemous,translation,en-zh
commercial,商業,0.5038790702819824,polysemous,translation,en-zh
cities,城市,0.5223408341407776,unknown,translation,en-zh
contains,含有,0.6206640005111694,unknown,translation,en-zh
contains,包含,0.6123906373977661,unknown,translation,en-zh
trade,貿易,0.49857524037361145,monosemous,translation,en-zh
degree,度,0.4688437283039093,monosemous,translation,en-zh
degree,程度,0.5066400766372681,monosemous,translation,en-zh
degree,學位,0.47503232955932617,monosemous,translation,en-zh
birth,出生,0.5163793563842773,unknown,translation,en-zh
sun,太陽,0.4536382555961609,unknown,translation,en-zh
sun,孫,0.39192602038383484,unknown,translation,en-zh
sun,珊,0.4032372534275055,unknown,translation,en-zh
sun,陽光,0.4402512311935425,unknown,translation,en-zh
finished,完成,0.4888363480567932,unknown,translation,en-zh
rugby,橄欖球,0.4497462213039398,unknown,translation,en-zh
earth,地球,0.5311275720596313,unknown,translation,en-zh
earth,大地,0.472156286239624,unknown,translation,en-zh
access,存取,0.43114399909973145,unknown,translation,en-zh
seasons,四季,0.6065980195999146,unknown,translation,en-zh
seasons,季,0.6511799097061157,unknown,translation,en-zh
seasons,季節,0.6398579478263855,unknown,translation,en-zh
journal,日誌,0.5024756789207458,polysemous,translation,en-zh
journal,日刊,0.47331246733665466,polysemous,translation,en-zh
journal,日記,0.5035427212715149,polysemous,translation,en-zh
journal,期刊,0.49245667457580566,polysemous,translation,en-zh
software,軟體,0.6371701955795288,unknown,translation,en-zh
famous,著名,0.49944913387298584,unknown,translation,en-zh
famous,有名,0.4733418822288513,unknown,translation,en-zh
religious,宗教,0.523815393447876,monosemous,translation,en-zh
martin,martin,1.0,unknown,translation,en-zh
martin,馬丁,0.7000250220298767,unknown,translation,en-zh
god,神,0.4745939075946808,unknown,translation,en-zh
bit,bit,1.0,unknown,translation,en-zh
hours,小時,0.5646780133247375,unknown,translation,en-zh
running,奔跑,0.4403301775455475,monosemous,translation,en-zh
running,跑步,0.44860216975212097,monosemous,translation,en-zh
running,運行,0.44542738795280457,monosemous,translation,en-zh
missing,缺少,0.43922364711761475,unknown,translation,en-zh
missing,失蹤,0.43831560015678406,unknown,translation,en-zh
missing,遺失,0.41386812925338745,unknown,translation,en-zh
economic,經濟,0.598997175693512,monosemous,translation,en-zh
structure,結構,0.45190104842185974,unknown,translation,en-zh
rural,農村,0.51485675573349,unknown,translation,en-zh
decision,決定,0.47091102600097656,polysemous,translation,en-zh
hit,命中,0.4421333074569702,polysemous,translation,en-zh
minutes,分鐘,0.5813139081001282,unknown,translation,en-zh
spain,西班牙,0.5273423790931702,unknown,translation,en-zh
plays,播放,0.6215358972549438,unknown,translation,en-zh
joseph,約瑟夫,0.6313290596008301,unknown,translation,en-zh
joseph,joseph,1.0,unknown,translation,en-zh
joseph,約瑟,0.6208658218383789,unknown,translation,en-zh
lord,主,0.5860062837600708,unknown,translation,en-zh
web,web,0.9999998807907104,unknown,translation,en-zh
web,網,0.5108156800270081,unknown,translation,en-zh
web,網路,0.5532650947570801,unknown,translation,en-zh
function,功能,0.5645802617073059,monosemous,translation,en-zh
function,職能,0.4883212447166443,monosemous,translation,en-zh
function,函數,0.4526154398918152,monosemous,translation,en-zh
louis,louis,0.9999999403953552,unknown,translation,en-zh
louis,路易,0.5048102736473083,unknown,translation,en-zh
louis,路易斯,0.5156095027923584,unknown,translation,en-zh
queen,女王,0.5494321584701538,unknown,translation,en-zh
queen,皇后,0.5920162200927734,unknown,translation,en-zh
queen,queen,1.0,unknown,translation,en-zh
queen,王后,0.4058808982372284,unknown,translation,en-zh
ohio,俄亥俄,0.46868205070495605,unknown,translation,en-zh
ohio,俄亥俄州,0.480940580368042,unknown,translation,en-zh
owned,擁有,0.7399914860725403,unknown,translation,en-zh
jan,jan,1.000000238418579,unknown,translation,en-zh
jan,楊,0.4311131238937378,unknown,translation,en-zh
jan,揚,0.42389005422592163,unknown,translation,en-zh
operation,手術,0.49061253666877747,monosemous,translation,en-zh
operation,行動,0.48511049151420593,monosemous,translation,en-zh
operation,運算,0.4425085484981537,monosemous,translation,en-zh
operation,操作,0.48594847321510315,monosemous,translation,en-zh
call,致電,0.4647102653980255,monosemous,translation,en-zh
call,電話,0.5218847990036011,monosemous,translation,en-zh
call,打電話,0.5457520484924316,monosemous,translation,en-zh
call,通話,0.4913768768310547,monosemous,translation,en-zh
call,呼叫,0.527305543422699,monosemous,translation,en-zh
successful,成功,0.5475683212280273,unknown,translation,en-zh
russia,俄,0.5378008484840393,unknown,translation,en-zh
russia,俄國,0.5484010577201843,unknown,translation,en-zh
russia,俄羅斯,0.533934473991394,unknown,translation,en-zh
prince,王子,0.5172080993652344,unknown,translation,en-zh
prince,太子,0.46014678478240967,unknown,translation,en-zh
prince,親王,0.4874506890773773,unknown,translation,en-zh
jewish,猶太人,0.5742143392562866,unknown,translation,en-zh
jewish,猶太,0.5546624660491943,unknown,translation,en-zh
jewish,猶太教,0.5645487308502197,unknown,translation,en-zh
goal,目標,0.5711064338684082,unknown,translation,en-zh
agree,同意,0.5347942113876343,unknown,translation,en-zh
bad,壞,0.48617780208587646,monosemous,translation,en-zh
nature,大自然,0.5222458243370056,unknown,translation,en-zh
nature,自然,0.49592894315719604,unknown,translation,en-zh
nature,性質,0.4926101565361023,unknown,translation,en-zh
allowed,允許,0.46646055579185486,unknown,translation,en-zh
captain,機長,0.5213327407836914,polysemous,translation,en-zh
captain,隊長,0.529438316822052,polysemous,translation,en-zh
mount,山,0.7582685351371765,polysemous,translation,en-zh
township,鄉,0.5006148815155029,unknown,translation,en-zh
structures,結構,0.5924206972122192,unknown,translation,en-zh
hard,難,0.4670722782611847,polysemous,translation,en-zh
hard,硬,0.4599161148071289,polysemous,translation,en-zh
hard,辛苦,0.4519768953323364,polysemous,translation,en-zh
manager,管理者,0.5844110250473022,unknown,translation,en-zh
manager,經理人,0.5729604363441467,unknown,translation,en-zh
manager,經理,0.5901064276695251,unknown,translation,en-zh
earlier,早先,0.4270983040332794,unknown,translation,en-zh
earlier,先前,0.4598533511161804,unknown,translation,en-zh
elections,選舉,0.6377607583999634,unknown,translation,en-zh
box,箱,0.5500891208648682,polysemous,translation,en-zh
box,框,0.5236664414405823,polysemous,translation,en-zh
box,盒,0.5407602787017822,polysemous,translation,en-zh
box,盒子,0.5270002484321594,polysemous,translation,en-zh
box,方框,0.5240727066993713,polysemous,translation,en-zh
lines,線條,0.44305509328842163,unknown,translation,en-zh
lines,線,0.46919533610343933,unknown,translation,en-zh
success,成功,0.5569634437561035,unknown,translation,en-zh
singles,單曲,0.6422696113586426,unknown,translation,en-zh
singles,單打,0.6498154997825623,unknown,translation,en-zh
traditional,傳統,0.5394494533538818,unknown,translation,en-zh
rest,休息,0.45048943161964417,polysemous,translation,en-zh
highway,高速公路,0.5290647745132446,unknown,translation,en-zh
highway,公路,0.5247226357460022,unknown,translation,en-zh
wide,廣,0.48633456230163574,unknown,translation,en-zh
wide,寬,0.45965370535850525,unknown,translation,en-zh
month,月,0.5107893347740173,unknown,translation,en-zh
month,個月,0.5429555773735046,unknown,translation,en-zh
month,月份,0.5086764693260193,unknown,translation,en-zh
care,護理,0.4869498312473297,monosemous,translation,en-zh
care,關心,0.4824256896972656,monosemous,translation,en-zh
commission,委員會,0.44312864542007446,polysemous,translation,en-zh
plan,計劃,0.5396454930305481,polysemous,translation,en-zh
plan,計畫,0.5310298800468445,polysemous,translation,en-zh
practice,實踐,0.4737827777862549,monosemous,translation,en-zh
practice,練習,0.5370069742202759,monosemous,translation,en-zh
command,命令,0.5412893891334534,monosemous,translation,en-zh
command,指揮,0.46811023354530334,monosemous,translation,en-zh
nomination,提名,0.49380624294281006,monosemous,translation,en-zh
anyone,任何人,0.5569227337837219,unknown,translation,en-zh
overlaps,重疊,0.5469576716423035,unknown,translation,en-zh
master,主人,0.48474159836769104,polysemous,translation,en-zh
master,大師,0.48734259605407715,polysemous,translation,en-zh
master,師父,0.4792696535587311,polysemous,translation,en-zh
master,師傅,0.4452226161956787,polysemous,translation,en-zh
stop,停止,0.5329048037528992,unknown,translation,en-zh
feature,功能,0.5311136841773987,monosemous,translation,en-zh
feature,特色,0.4987384080886841,monosemous,translation,en-zh
feature,特徵,0.46125081181526184,monosemous,translation,en-zh
engine,引擎,0.6152530312538147,unknown,translation,en-zh
engine,發動機,0.47897517681121826,unknown,translation,en-zh
response,答復,0.4592406153678894,monosemous,translation,en-zh
needed,需要,0.4900403320789337,unknown,translation,en-zh
afd,afd,1.0,unknown,translation,en-zh
experience,體驗,0.5551122426986694,monosemous,translation,en-zh
experience,經驗,0.5754662156105042,monosemous,translation,en-zh
highest,最高,0.4785766005516052,unknown,translation,en-zh
engineering,工程,0.5157867074012756,monosemous,translation,en-zh
engineering,工程學,0.5212090611457825,monosemous,translation,en-zh
silver,銀色,0.5192009806632996,unknown,translation,en-zh
silver,銀,0.5276142358779907,unknown,translation,en-zh
silver,白銀,0.5407015681266785,unknown,translation,en-zh
separate,分離,0.4863108992576599,polysemous,translation,en-zh
secretary,秘書,0.5495120286941528,polysemous,translation,en-zh
lee,lee,0.9999999403953552,unknown,translation,en-zh
lee,李,0.3182556629180908,unknown,translation,en-zh
recording,錄音,0.4714881181716919,unknown,translation,en-zh
recording,記錄,0.46372169256210327,unknown,translation,en-zh
rules,規則,0.5503942370414734,unknown,translation,en-zh
rules,細則,0.4453123211860657,unknown,translation,en-zh
trying,嘗試,0.46522361040115356,unknown,translation,en-zh
youth,青年,0.4797239601612091,unknown,translation,en-zh
youth,青春,0.44981881976127625,unknown,translation,en-zh
youth,青少年,0.5223973989486694,unknown,translation,en-zh
scotland,蘇格蘭,0.5307585597038269,unknown,translation,en-zh
houses,房屋,0.6375808119773865,unknown,translation,en-zh
houses,房子,0.6427187919616699,unknown,translation,en-zh
heart,心,0.5209457278251648,unknown,translation,en-zh
heart,心臟,0.5424073338508606,unknown,translation,en-zh
room,房間,0.543022632598877,polysemous,translation,en-zh
room,房,0.49797073006629944,polysemous,translation,en-zh
stone,stone,0.9999998807907104,unknown,translation,en-zh
stone,石,0.7976240515708923,unknown,translation,en-zh
stone,斯通,0.7407659888267517,unknown,translation,en-zh
stone,石頭,0.7569618821144104,unknown,translation,en-zh
deal,交易,0.46687713265419006,monosemous,translation,en-zh
drama,電視劇,0.46354857087135315,unknown,translation,en-zh
drama,劇情,0.49773862957954407,unknown,translation,en-zh
drama,戲劇,0.5227983593940735,unknown,translation,en-zh
drama,劇,0.5426536798477173,unknown,translation,en-zh
scores,分數,0.6470977663993835,unknown,translation,en-zh
dead,死,0.49830079078674316,monosemous,translation,en-zh
key,鑰匙,0.474190890789032,unknown,translation,en-zh
key,鍵,0.5423641204833984,unknown,translation,en-zh
key,key,0.9999999403953552,unknown,translation,en-zh
key,關鍵,0.5173139572143555,unknown,translation,en-zh
turn,轉,0.47666922211647034,monosemous,translation,en-zh
occupation,職業,0.7096620798110962,polysemous,translation,en-zh
occupation,佔領,0.6452645063400269,polysemous,translation,en-zh
plant,廠,0.4664385914802551,polysemous,translation,en-zh
plant,植物,0.5244506597518921,polysemous,translation,en-zh
plant,工廠,0.44584912061691284,polysemous,translation,en-zh
villages,鄉村,0.5841281414031982,unknown,translation,en-zh
villages,村莊,0.6355594396591187,unknown,translation,en-zh
languages,語言,0.6718289256095886,unknown,translation,en-zh
languages,語文,0.6292781829833984,unknown,translation,en-zh
internet,網路,0.6336447596549988,unknown,translation,en-zh
internet,網際網路,0.5956001281738281,unknown,translation,en-zh
leave,休假,0.4405626952648163,polysemous,translation,en-zh
leave,離開,0.5006930232048035,polysemous,translation,en-zh
feel,感受,0.518450140953064,polysemous,translation,en-zh
feel,感覺,0.5513513088226318,polysemous,translation,en-zh
merge,合併,0.44997239112854004,monosemous,translation,en-zh
mostly,大多,0.46286699175834656,unknown,translation,en-zh
ancient,古代,0.5107093453407288,unknown,translation,en-zh
ancient,古老,0.525337815284729,unknown,translation,en-zh
attempt,嘗試,0.533164381980896,unknown,translation,en-zh
attempt,企圖,0.42003417015075684,unknown,translation,en-zh
property,地產,0.466464638710022,polysemous,translation,en-zh
property,屬性,0.47646069526672363,polysemous,translation,en-zh
property,財產,0.511260449886322,polysemous,translation,en-zh
property,物業,0.4980510473251343,polysemous,translation,en-zh
programs,方案,0.5003666281700134,unknown,translation,en-zh
programs,程式,0.47806084156036377,unknown,translation,en-zh
picture,照片,0.4980793595314026,unknown,translation,en-zh
picture,圖片,0.4801759719848633,unknown,translation,en-zh
finally,終於,0.5901214480400085,polysemous,translation,en-zh
ships,船隻,0.6183049082756042,unknown,translation,en-zh
ships,船舶,0.5922558903694153,unknown,translation,en-zh
fiction,虛構,0.4195024371147156,unknown,translation,en-zh
fiction,小說,0.482702374458313,unknown,translation,en-zh
looking,尋找,0.38952043652534485,unknown,translation,en-zh
majority,多數,0.48558562994003296,monosemous,translation,en-zh
edward,edward,0.9999998807907104,unknown,translation,en-zh
digital,數碼,0.4612399935722351,monosemous,translation,en-zh
digital,數位,0.5971811413764954,monosemous,translation,en-zh
mission,任務,0.5509909391403198,polysemous,translation,en-zh
claim,索賠,0.45106884837150574,unknown,translation,en-zh
claim,認領,0.4376547038555145,unknown,translation,en-zh
claim,債權,0.43545663356781006,unknown,translation,en-zh
seat,座位,0.5410196781158447,monosemous,translation,en-zh
bbc,bbc,1.0,unknown,translation,en-zh
dance,舞蹈,0.5637410879135132,monosemous,translation,en-zh
dance,跳舞,0.5448705554008484,monosemous,translation,en-zh
dance,舞,0.5187639594078064,monosemous,translation,en-zh
prize,獎品,0.5309863686561584,monosemous,translation,en-zh
prize,獎賞,0.5252987742424011,monosemous,translation,en-zh
prize,獎,0.5059188604354858,monosemous,translation,en-zh
georgia,喬治亞,0.5819477438926697,unknown,translation,en-zh
port,埠,0.4416033625602722,unknown,translation,en-zh
port,港口,0.4848913252353668,unknown,translation,en-zh
port,港,0.49154508113861084,unknown,translation,en-zh
pacific,太平洋,0.49999862909317017,unknown,translation,en-zh
castle,城堡,0.5211342573165894,unknown,translation,en-zh
castle,castle,0.9999999403953552,unknown,translation,en-zh
castle,城,0.5236148238182068,unknown,translation,en-zh
pass,傳球,0.4788789451122284,polysemous,translation,en-zh
pass,通過,0.49044984579086304,polysemous,translation,en-zh
pass,通行證,0.4548979103565216,polysemous,translation,en-zh
transport,運輸,0.5529485940933228,unknown,translation,en-zh
transport,交通,0.5521396398544312,unknown,translation,en-zh
ratio,比率,0.5133889317512512,unknown,translation,en-zh
ratio,比值,0.4789392948150635,unknown,translation,en-zh
ratio,比例,0.4710322618484497,unknown,translation,en-zh
ratio,比,0.4746584892272949,unknown,translation,en-zh
recently,最近,0.48664969205856323,unknown,translation,en-zh
recently,近日,0.39796513319015503,unknown,translation,en-zh
recently,近期,0.5399929881095886,unknown,translation,en-zh
fall,秋季,0.4240916073322296,polysemous,translation,en-zh
fall,秋天,0.4618730843067169,polysemous,translation,en-zh
fall,跌倒,0.44379064440727234,polysemous,translation,en-zh
global,全球,0.597693920135498,unknown,translation,en-zh
wing,永,0.725596010684967,monosemous,translation,en-zh
wing,翼,0.7649470567703247,monosemous,translation,en-zh
opinion,意見,0.5225792527198792,monosemous,translation,en-zh
commander,指揮官,0.5657581686973572,unknown,translation,en-zh
commander,司令,0.5354793071746826,unknown,translation,en-zh
fort,堡,0.40023887157440186,unknown,translation,en-zh
fort,堡壘,0.3761567771434784,unknown,translation,en-zh
fort,要塞,0.39535942673683167,unknown,translation,en-zh
effect,特效,0.4866001009941101,polysemous,translation,en-zh
effect,效果,0.5155805349349976,polysemous,translation,en-zh
effect,效應,0.49747002124786377,polysemous,translation,en-zh
opening,開局,0.43623483180999756,monosemous,translation,en-zh
opening,開幕,0.46955910325050354,monosemous,translation,en-zh
winter,winter,1.0,unknown,translation,en-zh
winter,冬,0.5787229537963867,unknown,translation,en-zh
winter,冬季,0.5820344686508179,unknown,translation,en-zh
winter,冬天,0.5713114738464355,unknown,translation,en-zh
genus,屬,0.43946373462677,unknown,translation,en-zh
congress,國會,0.5781278610229492,unknown,translation,en-zh
activities,活動,0.5427584052085876,unknown,translation,en-zh
met,遇見,0.43628209829330444,unknown,translation,en-zh
income,收入,0.5655156970024109,unknown,translation,en-zh
older,年長,0.41434794664382935,unknown,translation,en-zh
older,老年,0.4533509314060211,unknown,translation,en-zh
peak,峰,0.5254181027412415,monosemous,translation,en-zh
peak,峰峰,0.47242313623428345,monosemous,translation,en-zh
peak,山頂,0.5591358542442322,monosemous,translation,en-zh
bass,低音,0.6037599444389343,polysemous,translation,en-zh
bass,bass,1.0,polysemous,translation,en-zh
super,super,1.0000001192092896,monosemous,translation,en-zh
super,超,0.5978928804397583,monosemous,translation,en-zh
super,超級,0.5970336198806763,monosemous,translation,en-zh
complex,複雜,0.5351536870002747,unknown,translation,en-zh
academic,學術,0.5256324410438538,monosemous,translation,en-zh
stars,星星,0.5909289121627808,unknown,translation,en-zh
stars,明星,0.6162353754043579,unknown,translation,en-zh
stars,星空,0.6469074487686157,unknown,translation,en-zh
stars,星,0.641209065914154,unknown,translation,en-zh
stars,恆星,0.6121463775634766,unknown,translation,en-zh
accounts,決算,0.5795235633850098,unknown,translation,en-zh
appearance,外觀,0.4217846989631653,unknown,translation,en-zh
appearance,外表,0.40482109785079956,unknown,translation,en-zh
appearance,外貌,0.40726780891418457,unknown,translation,en-zh
asian,亞洲,0.4803503751754761,unknown,translation,en-zh
friends,朋友,0.6034556031227112,unknown,translation,en-zh
friends,好友,0.5641449093818665,unknown,translation,en-zh
kind,善良,0.4037385880947113,unknown,translation,en-zh
financial,財務,0.5509419441223145,unknown,translation,en-zh
financial,金融,0.5507256984710693,unknown,translation,en-zh
entry,入境,0.425346314907074,monosemous,translation,en-zh
asia,亞洲,0.4972996413707733,unknown,translation,en-zh
sense,感,0.47427690029144287,monosemous,translation,en-zh
meaning,含義,0.4321216642856598,unknown,translation,en-zh
actress,女主角,0.4364015758037567,unknown,translation,en-zh
actress,女演員,0.48119720816612244,unknown,translation,en-zh
actress,演員,0.4622153639793396,unknown,translation,en-zh
map,地圖,0.6152756810188293,polysemous,translation,en-zh
bishop,主教,0.5628811120986938,polysemous,translation,en-zh
bishop,bishop,1.0,polysemous,translation,en-zh
boston,波士頓,0.5936658382415771,unknown,translation,en-zh
rate,速率,0.5119866132736206,polysemous,translation,en-zh
rate,評分,0.481981098651886,polysemous,translation,en-zh
rate,率,0.5058609843254089,polysemous,translation,en-zh
rate,利率,0.49052590131759644,polysemous,translation,en-zh
literature,文獻,0.4953606128692627,unknown,translation,en-zh
literature,文學,0.5041154623031616,unknown,translation,en-zh
forest,森林,0.5460076332092285,unknown,translation,en-zh
voice,語音,0.4800916910171509,polysemous,translation,en-zh
voice,嗓子,0.44660961627960205,polysemous,translation,en-zh
voice,聲音,0.5126128792762756,polysemous,translation,en-zh
jack,jack,1.000000238418579,monosemous,translation,en-zh
justice,正義,0.4523525536060333,monosemous,translation,en-zh
justice,司法,0.47309672832489014,monosemous,translation,en-zh
britain,不列顛,0.5144739747047424,unknown,translation,en-zh
champion,冠軍,0.5058057308197021,unknown,translation,en-zh
double,雙,0.4931952953338623,polysemous,translation,en-zh
double,雙重,0.5124788880348206,polysemous,translation,en-zh
double,雙倍,0.5194932222366333,polysemous,translation,en-zh
double,加倍,0.47652745246887207,polysemous,translation,en-zh
numbers,數字,0.5122538805007935,unknown,translation,en-zh
temple,神廟,0.4451589584350586,unknown,translation,en-zh
temple,寺,0.43812718987464905,unknown,translation,en-zh
temple,寺廟,0.45292314887046814,unknown,translation,en-zh
temple,廟,0.41943874955177307,unknown,translation,en-zh
temple,聖殿,0.43740901350975037,unknown,translation,en-zh
claims,債權,0.437137633562088,unknown,translation,en-zh
jones,jones,1.0000001192092896,unknown,translation,en-zh
parish,教區,0.549296498298645,unknown,translation,en-zh
israel,以色列,0.559279203414917,unknown,translation,en-zh
actors,演員,0.6155717968940735,unknown,translation,en-zh
sister,妹妹,0.5431426763534546,unknown,translation,en-zh
sister,姐姐,0.5047286152839661,unknown,translation,en-zh
sister,姐妹,0.5385306477546692,unknown,translation,en-zh
sister,姊妹,0.5242376327514648,unknown,translation,en-zh
sister,姊姊,0.4730621576309204,unknown,translation,en-zh
nine,九,0.556614875793457,unknown,translation,en-zh
nine,九個,0.5800704956054688,unknown,translation,en-zh
table,表,0.4751698970794678,unknown,translation,en-zh
attended,出席,0.5808626413345337,unknown,translation,en-zh
pop,流行,0.479614794254303,polysemous,translation,en-zh
pop,pop,1.0,polysemous,translation,en-zh
newspaper,報紙,0.4937792718410492,unknown,translation,en-zh
newspaper,報,0.43455761671066284,unknown,translation,en-zh
newspaper,報章,0.4413670301437378,unknown,translation,en-zh
friend,朋友,0.5975547432899475,monosemous,translation,en-zh
